name,chr,strand,start,end,symbol
8072141,chr22,+,27331527,27331654,---
8072143,chr22,+,27468042,27483496,HSCB
8072153,chr22,+,27498661,27515282,CCDC117
8072160,chr22,+,27609889,27783475,ZNRF3
8072170,chr22,+,27799065,27872803,KREMEN1
8072187,chr22,+,27860001,27860108,---
8072189,chr22,+,27931952,27985586,EMID1
8072206,chr22,+,27994279,28026515,EWSR1
8072216,chr22,+,28032996,28038774,GAS2L1
8072226,chr22,+,28164749,28168305,RFPL1
8072229,chr22,+,28206180,28217275,NEFH
8072242,chr22,+,28329544,28424589,NF2
8072266,chr22,+,28446343,28457818,CABP7
8072272,chr22,+,28484746,28484848,---
8072274,chr22,+,28493357,28496402,UCRC
8072279,chr22,+,28609201,28752484,MTMR3
8072302,chr22,+,28609157,28756857,MTMR3
8072304,chr22,+,28806162,28903064,HORMAD2
8072314,chr22,+,28972198,28972981,MGC20647
8072316,chr22,+,29083035,29102816,LOC550631
8072328,chr22,+,29122932,29151277,SEC14L2
8072344,chr22,+,29147033,29147116,---
8072346,chr22,+,29151719,29155041,MTP18
8072353,chr22,+,29161530,29162230,UNQ1945
8072355,chr22,+,29215061,29218791,---
8072358,chr22,+,29268861,29270070,---
8072360,chr22,+,29333191,29353047,TCN2
8072374,chr22,+,29361792,29373862,SLC35E4
8072382,chr22,+,29420792,29633811,OSBP2
8072400,chr22,+,29648341,29652537,C22orf27
8072407,chr22,+,29695633,29705380,TUG1
8072413,chr22,+,29810981,29830608,SMTN
8072436,chr22,+,29848960,29860683,PIB5PA
8072454,chr22,+,29886137,29933004,RNF185
8072461,chr22,+,29938249,30006066,LIMK2
8072482,chr22,+,30031389,30031498,---
8072484,chr22,+,30055009,30056173,MGC15705
8072486,chr22,+,30072762,30074502,FLJ20464
8072488,chr22,+,30125538,30160172,DRG1
8072494,chr22,+,30222260,30344534,SFI1
8072529,chr22,+,30480068,30633001,DEPDC5
8072573,chr22,+,30483187,30483484,---
8072575,chr22,+,30563223,30563284,---
8072577,chr22,+,30670478,30683590,YWHAH
8072582,chr22,+,30679390,30679492,---
8072587,chr22,+,30769036,30839009,SLC5A1
8072603,chr22,+,31039077,31041632,LOC100130269
8072605,chr22,+,31083853,31087148,RFPL3
8072610,chr22,+,31201223,31224818,FBXO7
8072626,chr22,+,31527700,31589027,TIMP3
8072636,chr22,+,33792129,33813380,ISX
8072645,chr22,+,33983444,34021799,HMG2L1
8072659,chr22,+,34025796,34073985,TOM1
8072678,chr22,+,34107086,34120194,HMOX1
8072687,chr22,+,34126115,34150495,MCM5
8072705,chr22,+,34267297,34279991,RASD2
8072710,chr22,+,34374369,34394402,APOL6
8072721,chr22,+,34443864,34455475,APOL5
8072727,chr22,+,34898857,34898926,---
8072729,chr22,+,34899957,34900024,---
8072731,chr22,+,34903825,34903895,---
8072733,chr22,+,34905563,34905631,---
8072735,chr22,+,34979954,34993234,APOL1
8072744,chr22,+,35586975,35604005,NCF4
8072757,chr22,+,35648121,35664599,CSF2RB
8072777,chr22,+,35745784,35755799,MPST
8072784,chr22,+,35777724,35789376,KCTD17
8072796,chr22,+,35790768,35793470,---
8072798,chr22,+,36008440,36041334,CYTH4
8072817,chr22,+,36286416,36295356,CDC42EP1
8072825,chr22,+,36334448,36359517,GGA1
8072847,chr22,+,36367323,36381991,SH3BP1
8072870,chr22,+,36384682,36392885,PDXP
8072876,chr22,+,36401558,36405755,LGALS1
8072883,chr22,+,36412289,36419431,NOL12
8072894,chr22,+,36472186,36502509,TRIOBP
8072924,chr22,+,36511478,36511556,---
8072926,chr22,+,36531200,36533382,H1F0
8072931,chr22,+,36533890,36543129,GCAT
8072941,chr22,+,36549334,36551448,GALR3
8072946,chr22,+,36575315,36614584,EIF3EIP
8072960,chr22,+,36617299,36617401,---
8072962,chr22,+,36632291,36667972,MICALL1
8072979,chr22,+,36679619,36695264,POLR2F
8072989,chr22,+,36783207,36801654,PICK1
8073007,chr22,+,36927943,36942456,MAFF
8073013,chr22,+,36957672,36957952,---
8073015,chr22,+,37194028,37209391,KDELR3
8073022,chr22,+,37382603,37399801,CBY1
8073032,chr22,+,37407899,37410711,TOMM22
8073039,chr22,+,37431914,37458184,GTPBP1
8073056,chr22,+,37678701,37689134,APOBEC3A
8073062,chr22,+,37708350,37718729,APOBEC3B
8073068,chr22,+,37740210,37744771,APOBEC3C
8073072,chr22,+,37747470,37758267,APOBEC3D
8073081,chr22,+,37766848,37778646,APOBEC3F
8073088,chr22,+,37802970,37813693,APOBEC3G
8073096,chr22,+,37823174,37830016,APOBEC3H
8073104,chr22,+,38090120,38104340,SYNGR1
8073114,chr22,+,38125704,38157833,MAP3K7IP1
8073129,chr22,+,38213296,38215383,MGAT3
8073135,chr22,+,38226050,38241659,SMCR7L
8073148,chr22,+,38245645,38248634,ATF4
8073152,chr22,+,38296703,38415687,CACNA1I
8073194,chr22,+,38672766,38697055,GRAP2
8073207,chr22,+,38720898,38755989,FAM83F
8073214,chr22,+,38770766,39061758,TNRC6B
8073242,chr22,+,39072449,39092521,ADSL
8073259,chr22,+,39096540,39136239,SGSM3
8073293,chr22,+,39295237,39295914,---
8073296,chr22,+,39405127,39408764,MCHR1
8073311,chr22,+,39583039,39653826,XPNPEP3
8073328,chr22,+,39640828,39640930,---
8073330,chr22,+,39643070,39643331,---
8073332,chr22,+,39643692,39643796,---
8073334,chr22,+,39677330,39698614,RBX1
8073341,chr22,+,39771446,39771537,---
8073343,chr22,+,39789977,39790636,---
8073345,chr22,+,39818559,39906027,EP300
8073379,chr22,+,39931258,39957221,L3MBTL2
8073397,chr22,+,40027512,40086097,ZC3H7B
8073422,chr22,+,40093282,40125274,TEF
8073430,chr22,+,40195074,40254939,ACO2
8073449,chr22,+,40286959,40302616,CSDC2
8073457,chr22,+,40347240,40389998,XRCC6
8073470,chr22,+,40422116,40424085,CTA-216E10.6
8073474,chr22,+,40425463,40525405,MEI1
8073511,chr22,+,40473261,40473363,---
8073513,chr22,+,40526623,40552249,CCDC134
8073522,chr22,+,40559051,40632321,SREBF2
8073544,chr22,+,40626893,40626962,---
8073546,chr22,+,40678136,40684880,LOC339674
8073548,chr22,+,40702999,40724016,Sep-03
8073562,chr22,+,40724674,40754421,WBP2NL
8073573,chr22,+,40800200,40805388,FAM109B
8073578,chr22,+,40805644,40810233,C22orf32
8073582,chr22,+,40995702,41000811,LOC388906
8073596,chr22,+,41279868,41300332,SERHL2
8073605,chr22,+,41836700,41855662,BIK
8073612,chr22,+,41877478,41889192,TSPO
8073623,chr22,+,42137963,42234129,MPPED1
8073631,chr22,+,42529444,42529990,---
8073633,chr22,+,42650951,42674781,PNPLA3
8073645,chr22,+,42682593,42723744,SAMM50
8073662,chr22,+,42751500,42896436,PARVB
8073682,chr22,+,42908102,42934367,PARVG
8073698,chr22,+,43343882,43346993,RP3-474I12.5
8073705,chr22,+,43476746,43512225,PRR5
8073733,chr22,+,43939215,43962554,NUP50
8073743,chr22,+,44059552,44070419,UPK3A
8073752,chr22,+,44083744,44116500,FAM118A
8073766,chr22,+,44188237,44206957,RIBC2
8073775,chr22,+,44277382,44375678,FBLN1
8073799,chr22,+,44446350,44619493,ATXN10
8073816,chr22,+,44860540,44886019,FLJ27365
8073822,chr22,+,44887292,44887366,---
8073824,chr22,+,44888229,44888312,---
8073826,chr22,+,44925162,45018317,PPARA
8073842,chr22,+,45042583,45068558,TTC38
8073858,chr22,+,45071475,45105045,GTSE1
8073875,chr22,+,45109985,45131898,TRMU
8073890,chr22,+,45401321,45454352,GRAMD4
8073909,chr22,+,45537212,45948388,TBC1D22A
8073929,chr22,+,47263951,47533750,FAM19A5
8073939,chr22,+,48328332,48336125,FLJ44385
8073941,chr22,+,48518338,48518576,---
8073943,chr22,+,48633500,48669730,ZBED4
8073949,chr22,+,48698286,48707190,CRELD2
8073960,chr22,+,48740146,48743723,PIM3
8073962,chr22,+,48870561,48942242,MOV10L1
8073992,chr22,+,48951286,48960851,PANX2
8074003,chr22,+,48966470,48980120,TRABD
8074020,chr22,+,48981534,48998172,RP3-402G11.5
8074030,chr22,+,49157366,49229685,SAPS2
8074057,chr22,+,49156504,49156791,---
8074061,chr22,+,49265595,49265806,---
8074063,chr22,+,49267073,49270302,ADM2
8074070,chr22,+,49272078,49275616,MIOX
8074082,chr22,+,49293510,49308779,NCAPH2
8074106,chr22,+,49333327,49336317,KLHDC7B
8074108,chr22,+,49385996,49396845,MAPK8IP2
8074131,chr22,+,49459935,49518507,SHANK3
8074153,chr22,+,49523517,49530593,ACR
8074196,chr22,-,15451647,15453700,CCT8L2
8074204,chr22,-,15644305,15682584,XKR3
8074210,chr22,-,15775168,15775892,---
8074212,chr22,-,15822826,15869112,GAB4
8074223,chr22,-,15977188,15982213,CECR6
8074227,chr22,-,15998409,16026177,CECR5
8074237,chr22,-,16040191,16060545,CECR1
8074249,chr22,-,16213770,16214067,---
8074251,chr22,-,16454902,16491588,ATP6V1E1
8074261,chr22,-,16596905,16636779,BID
8074274,chr22,-,16650421,16694766,MICAL3
8074286,chr22,-,16697103,16769601,MICAL3
8074307,chr22,-,16821799,16824050,LOC100129113
8074335,chr22,-,17280293,17303814,PRODH
8074349,chr22,-,17403794,17489967,DGCR2
8074364,chr22,-,17497792,17500551,DGCR14
8074371,chr22,-,17497791,17512190,DGCR14
8074384,chr22,-,17516503,17517796,GSC2
8074388,chr22,-,17543094,17546301,SLC25A1
8074399,chr22,-,17546988,17659239,CLTCL1
8074432,chr22,-,17698223,17799219,HIRA
8074458,chr22,-,17811687,17815728,C22orf39
8074464,chr22,-,17818194,17843126,UFD1L
8074473,chr22,-,17890546,17892860,CLDN5
8074481,chr22,-,18213660,18222371,GNB1L
8074498,chr22,-,18243039,18309359,TXNRD2
8074522,chr22,-,18337418,18384309,ARVCF
8074541,chr22,-,18479397,18484704,HTF9C
8074556,chr22,-,18496304,18496413,---
8074558,chr22,-,18608952,18635823,RTN4R
8074565,chr22,-,18681799,18687608,DGCR6L
8074615,chr22,-,19101086,19101189,---
8074617,chr22,-,19108874,19122146,SCARF2
8074632,chr22,-,19125805,19180122,KLHL22
8074640,chr22,-,19159489,19159598,---
8074642,chr22,-,19166221,19166500,---
8074644,chr22,-,19351879,19355374,FAM108A5
8074647,chr22,-,19391978,19418955,PI4KA
8074688,chr22,-,19684060,19686404,THAP7
8074695,chr22,-,19692495,19698576,MGC16703
8074701,chr22,-,19713006,19716847,SLC7A4
8074773,chr22,-,20312515,20314435,YDJC
8074780,chr22,-,20381825,20420071,YPEL1
8074789,chr22,-,20407189,20407451,---
8074791,chr22,-,20443946,20551970,MAPK1
8074806,chr22,-,20603792,20637164,PPM1F
8074817,chr22,-,20641402,20667147,TOP3B
8074836,chr22,-,20675496,20728332,PRAMEL
8074845,chr22,-,21169218,21193051,ZNF280B
8074853,chr22,-,21198060,21204613,ZNF280A
8074856,chr22,-,21223273,21230174,PRAME
8074869,chr22,-,21808384,21817208,RTDR1
8074878,chr22,-,21804916,21805187,---
8074880,chr22,-,21832120,21833394,---
8074884,chr22,-,21843050,21843318,---
8074886,chr22,-,21843451,21843663,---
8074890,chr22,-,21933968,21934250,---
8074892,chr22,-,22062791,22074799,ZDHHC8P
8074897,chr22,-,22134273,22159167,LOC388882
8074909,chr22,-,22245312,22252495,IGLL1
8074916,chr22,-,22280639,22304487,LOC51233
8074927,chr22,-,22367195,22389512,LOC100128388
8074931,chr22,-,22413771,22423279,ZNF70
8074934,chr22,-,22424932,22426630,VPREB3
8074939,chr22,-,22438020,22440141,CHCHD10
8074944,chr22,-,22506691,22511199,DERL3
8074956,chr22,-,22551348,22551606,---
8074958,chr22,-,22551714,22551977,---
8074969,chr22,-,22643553,22652019,DDT
8074978,chr22,-,22679559,22679631,---
8074980,chr22,-,22706138,22714284,GSTT1
8074991,chr22,-,22945621,22971110,GGT5
8075005,chr22,-,23155177,23158398,FLJ34651
8075009,chr22,-,23268365,23281903,C22orf13
8075016,chr22,-,23311590,23319035,C22orf36
8075026,chr22,-,23445000,23500683,PIWIL3
8075049,chr22,-,23661207,23665314,TMEM211
8075052,chr22,-,24077385,24088524,LRP5L
8075059,chr22,-,24690022,24690239,---
8075061,chr22,-,25116620,25116748,---
8075063,chr22,-,25178048,25209761,HPS4
8075089,chr22,-,25217894,25238437,TFIP11
8075106,chr22,-,25251713,25316089,TPST2
8075118,chr22,-,25325361,25343991,CRYBB1
8075126,chr22,-,26474264,26527486,MN1
8075130,chr22,-,26577656,26645255,PITPNB
8075142,chr22,-,26707254,26827261,TTC28
8075160,chr22,-,26782140,26782429,---
8075164,chr22,-,27413730,27467822,CHEK2
8075182,chr22,-,27520547,27526560,XBP1
8075190,chr22,-,27750986,27757464,---
8075192,chr22,-,27784662,27787829,C22orf31
8075198,chr22,-,27917708,27917796,---
8075200,chr22,-,27985865,27993937,RHBDD3
8075211,chr22,-,28038921,28041748,RASL10A
8075217,chr22,-,28053853,28093264,AP1B1
8075239,chr22,-,28234155,28279736,THOC5
8075263,chr22,-,28280797,28307144,NIPSNAP1
8075276,chr22,-,28456944,28492969,ZMAT5
8075285,chr22,-,28514600,28564254,ASCC2
8075306,chr22,-,28625575,28625682,---
8075310,chr22,-,28969521,28972728,LIF
8075316,chr22,-,28988818,28992840,OSM
8075322,chr22,-,29011105,29015616,TBC1D10A
8075332,chr22,-,29017978,29052894,TBC1D10A
8075343,chr22,-,29057976,29082913,SF3A1
8075363,chr22,-,29100312,29100867,KIAA1656
8075365,chr22,-,29104802,29113302,RNF215
8075375,chr22,-,29185216,29198034,SEC14L3
8075390,chr22,-,29214899,29231698,SEC14L4
8075401,chr22,-,29280623,29290876,GAL3ST1
8075406,chr22,-,29302611,29317894,PES1
8075423,chr22,-,29378037,29393847,DUSP18
8075430,chr22,-,29652599,29694187,MORC2
8075458,chr22,-,29808141,29809551,---
8075462,chr22,-,29830757,29846055,SELM
8075468,chr22,-,29860794,29866593,PLA2G3
8075477,chr22,-,29931248,29931602,---
8075479,chr22,-,29948730,29948839,---
8075481,chr22,-,29956056,29956158,---
8075483,chr22,-,30007579,30018520,PIK3IP1
8075493,chr22,-,30051794,30072218,PATZ1
8075505,chr22,-,30114718,30114823,---
8075507,chr22,-,30165352,30215573,EIF4ENIF1
8075529,chr22,-,30344476,30354207,PISD
8075542,chr22,-,30411027,30439831,C22orf30
8075550,chr22,-,30659507,30671336,C22orf24
8075553,chr22,-,30707129,30707402,---
8075555,chr22,-,30875518,30885243,RP1-127L4.6
8075564,chr22,-,30916421,30919466,RFPL2
8075569,chr22,-,30944464,30981318,SLC5A4
8075585,chr22,-,31113561,31138274,C22orf28
8075600,chr22,-,31139833,31183373,BPIL2
8075616,chr22,-,31238539,31732806,SYN3
8075633,chr22,-,31361095,31361184,---
8075635,chr22,-,31586005,31586421,---
8075637,chr22,-,31999061,32646416,LARGE
8075657,chr22,-,32430772,32430907,---
8075659,chr22,-,34332756,34343501,MB
8075668,chr22,-,34352985,34361127,LOC284912
8075673,chr22,-,34470140,34566277,RBM9
8075693,chr22,-,34845819,34845925,---
8075695,chr22,-,34866317,34886923,APOL3
8075705,chr22,-,34902604,34902669,---
8075707,chr22,-,34905451,34905523,---
8075709,chr22,-,34915121,34930825,APOL4
8075720,chr22,-,34952200,34965635,APOL2
8075728,chr22,-,35007269,35114009,MYH9
8075778,chr22,-,35193038,35207633,TXN2
8075785,chr22,-,35213178,35233036,FOXRED2
8075798,chr22,-,35236842,35255223,EIF3D
8075817,chr22,-,35262644,35263597,---
8075820,chr22,-,35290049,35428836,CACNG2
8075828,chr22,-,35484200,35502060,RABL4
8075838,chr22,-,35526690,35545463,PVALB
8075846,chr22,-,35572020,35574190,FLJ90680
8075850,chr22,-,35717142,35733789,C22orf33
8075857,chr22,-,35736851,35745437,TST
8075863,chr22,-,35781018,35781333,---
8075865,chr22,-,35791424,35829639,TMPRSS6
8075886,chr22,-,35851825,35875908,IL2RB
8075897,chr22,-,35906151,35914276,C1QTNF6
8075906,chr22,-,35932097,35938362,SSTR3
8075910,chr22,-,35951255,35970251,RAC2
8075918,chr22,-,36078176,36080825,---
8075921,chr22,-,36093945,36101525,ELFN2
8075924,chr22,-,36195053,36212385,MFNG
8075934,chr22,-,36216345,36245495,CARD10
8075956,chr22,-,36296210,36306010,LGALS2
8075963,chr22,-,36367784,36384330,---
8075969,chr22,-,36395416,36395692,---
8075971,chr22,-,36556807,36570249,ANKRD54
8075981,chr22,-,36669960,36679480,C22orf23
8075992,chr22,-,36698264,36710485,SOX10
8076002,chr22,-,36804089,36809116,SLC16A8
8076007,chr22,-,36810841,36836622,BAIAP2L2
8076025,chr22,-,36837452,36907782,PLA2G6
8076046,chr22,-,36945243,36998962,TMEM184B
8076056,chr22,-,37016642,37043359,CSNK1E
8076072,chr22,-,37152278,37181149,KCNJ4
8076077,chr22,-,37209388,37214481,DDX17
8076094,chr22,-,37244899,37296135,DMC1
8076113,chr22,-,37308119,37382580,RP1-199H16.1
8076128,chr22,-,37411494,37426405,JOSD1
8076137,chr22,-,37460683,37481404,UNC84B
8076161,chr22,-,37506668,37520149,DNAL4
8076169,chr22,-,37544402,37569963,NPTXR
8076176,chr22,-,37590193,37598204,CBX6
8076185,chr22,-,37856724,37878484,CBX7
8076193,chr22,-,37898588,37900620,FLJ23865
8076195,chr22,-,37949632,37966860,PDGFB
8076209,chr22,-,38038832,38045616,RPL3
8076219,chr22,-,38039769,38039862,SNORD83B
8076221,chr22,-,38041163,38041258,SNORD83A
8076223,chr22,-,38045002,38045064,SNORD43
8076225,chr22,-,38255043,38258806,RPS19BP1
8076231,chr22,-,38468994,38619740,ENTHD1
8076239,chr22,-,38600250,38600452,---
8076241,chr22,-,39136237,39362636,MKL1
8076260,chr22,-,39495584,39545338,SLC25A17
8076292,chr22,-,39585499,39588076,DNAJB7
8076298,chr22,-,39776867,39776953,---
8076300,chr22,-,39791503,39791596,---
8076302,chr22,-,39955463,39962593,CHADL
8076307,chr22,-,39971560,40028909,RANGAP1
8076327,chr22,-,40096380,40099179,LOC100129648
8076329,chr22,-,40103126,40103233,---
8076331,chr22,-,40159437,40172973,TOB2
8076339,chr22,-,40185666,40194654,PHF5A
8076344,chr22,-,40254792,40270302,POLR3H
8076355,chr22,-,40302835,40315817,PMM1
8076365,chr22,-,40326881,40346862,FAM152B
8076374,chr22,-,40399882,40414859,NHP2L1
8076382,chr22,-,40448000,40448081,---
8076384,chr22,-,40557164,40560615,---
8076387,chr22,-,40650981,40652767,TNFRSF13C
8076393,chr22,-,40664686,40673094,CENPM
8076403,chr22,-,40784283,40796792,NAGA
8076417,chr22,-,40811475,40816834,NDUFA6
8076424,chr22,-,40852444,40856827,CYP2D6
8076431,chr22,-,40866157,40870519,CYP2D7P1
8076436,chr22,-,40885962,40941389,TCF20
8076441,chr22,-,41106357,41158345,NFAM1
8076449,chr22,-,41281172,41307988,RRP7B
8076455,chr22,-,41238512,41245747,RRP7A
8076461,chr22,-,41290965,41291280,---
8076463,chr22,-,41295091,41307959,RRP7B
8076465,chr22,-,41309670,41340906,POLDIP3
8076481,chr22,-,41344757,41372939,CYB5R3
8076493,chr22,-,41365752,41366551,ATP5L2
8076497,chr22,-,41418070,41420936,A4GALT
8076509,chr22,-,41488809,41488909,---
8076513,chr22,-,41517764,41518118,---
8076515,chr22,-,41522475,41583244,ARFGAP3
8076533,chr22,-,41596880,41672991,PACSIN2
8076547,chr22,-,41765588,41815373,TTLL1
8076561,chr22,-,41843635,41851365,KIAA1654
8076563,chr22,-,41858155,41869347,MCAT
8076569,chr22,-,41892571,41913051,TTLL12
8076584,chr22,-,41923232,41926453,FLJ30901
8076586,chr22,-,41929173,42069299,SCUBE1
8076612,chr22,-,42255986,42539451,EFCAB6
8076644,chr22,-,42551722,42589689,SULT4A1
8076655,chr22,-,42606891,42619223,PNPLA5
8076668,chr22,-,42976811,43028158,LL22NC03-75B3.6
8076673,chr22,-,43267113,43272669,LDOC1L
8076677,chr22,-,43655705,43784473,PHF21B
8076690,chr22,-,43966786,44015314,C22orf9
8076704,chr22,-,44118608,44188164,SMC1B
8076732,chr22,-,44399074,44399175,---
8076734,chr22,-,44694913,44751672,WNT7B
8076739,chr22,-,44825002,44828688,C22orf26
8076744,chr22,-,44830285,44832704,LOC554174
8076747,chr22,-,44843264,44845562,LOC642648
8076749,chr22,-,45018571,45022846,C22orf40
8076754,chr22,-,45030223,45037883,PKDREJ
8076757,chr22,-,45135394,45311731,CELSR1
8076792,chr22,-,45458983,45512833,CERK
8076813,chr22,-,45688652,45690602,FLJ32756
8076815,chr22,-,45890397,45891775,UNQ6126
8076819,chr22,-,46395455,46405982,RP11-191L9.1
8076826,chr22,-,48399293,48404572,C22orf34
8076836,chr22,-,48552940,48604456,BRD1
8076851,chr22,-,48682856,48698110,ALG12
8076865,chr22,-,48775068,48793215,IL17REL
8076882,chr22,-,48795678,48835182,TTLL8
8076894,chr22,-,48839953,48866047,MLC1
8076909,chr22,-,48998244,49025527,TUBGCP6
8076937,chr22,-,49025741,49031961,HDAC10
8076962,chr22,-,49033457,49042216,MAPK12
8076978,chr22,-,49044268,49050906,MAPK11
8076998,chr22,-,49055534,49075336,PLXNB2
8077036,chr22,-,49092964,49100010,FAM116B
8077042,chr22,-,49230298,49260330,SBF1
8077082,chr22,-,49288245,49292979,LMF2
8077099,chr22,-,49308862,49310900,SCO2
8077103,chr22,-,49311047,49315124,TYMP
8077116,chr22,-,49315703,49317409,LOC440836
8077123,chr22,-,49354155,49363315,CPT1B
8077160,chr22,-,49410314,49413473,ARSA
8077169,chr22,-,49476553,49476657,---
8077270,chr3,+,213649,426097,CHL1
8077299,chr3,+,1109628,1420278,CNTN6
8077323,chr3,+,2117246,3074645,CNTN4
8077353,chr3,+,3143599,3165706,TRNT1
8077366,chr3,+,3816120,3864387,LRRN1
8077370,chr3,+,4319987,4333949,SETMAR
8077376,chr3,+,4510033,4864286,ITPR1
8077441,chr3,+,4996096,5001863,BHLHB2
8077450,chr3,+,5138929,5197601,ARL8B
8077458,chr3,+,5204490,5232805,EDEM1
8077472,chr3,+,6877801,7758218,GRM7
8077490,chr3,+,8518510,8584806,LMCD1
8077499,chr3,+,8588467,8590580,LOH3CR2A
8077503,chr3,+,8750495,8763451,CAV3
8077511,chr3,+,8948178,8948316,---
8077513,chr3,+,9379716,9403475,THUMPD3
8077526,chr3,+,9391006,9391135,---
8077528,chr3,+,9450676,9493143,SETD5
8077550,chr3,+,9666143,9719077,MTMR14
8077572,chr3,+,9720509,9746592,CPNE9
8077595,chr3,+,9748433,9764699,BRPF1
8077612,chr3,+,9829930,9852984,TTLL3
8077635,chr3,+,9765704,9774087,OGG1
8077652,chr3,+,9809226,9823789,ARPC4
8077663,chr3,+,9907270,9911031,JAGN1
8077668,chr3,+,9919511,9933084,IL17RE
8077688,chr3,+,9933763,9950313,IL17RC
8077712,chr3,+,9950505,9962090,CRELD1
8077728,chr3,+,10003898,10021928,LOC442075
